city,town,road,,,
雲林縣,元長鄉,元南路,11,5,20
雲林縣,元長鄉,內寮,11,5,21
雲林縣,元長鄉,文化街,11,5,22
雲林縣,元長鄉,文明街,11,5,23
雲林縣,元長鄉,文康街,11,5,24
雲林縣,元長鄉,文進街,11,5,25
雲林縣,元長鄉,北水,11,5,26
雲林縣,元長鄉,北安路,11,5,27
雲林縣,元長鄉,北昌路,11,5,28
雲林縣,元長鄉,北興路,11,5,29
雲林縣,元長鄉,古松,11,5,30
雲林縣,元長鄉,四股,11,5,31
雲林縣,元長鄉,平和街,11,5,32
雲林縣,元長鄉,民生街,11,5,33
雲林縣,元長鄉,永鹿,11,5,34
雲林縣,元長鄉,瓦?路,11,5,35
雲林縣,元長鄉,瓦磘路,11,5,36
雲林縣,元長鄉,兆進,11,5,37
雲林縣,元長鄉,同安,11,5,38
雲林縣,元長鄉,合和,11,5,39
雲林縣,元長鄉,好收,11,5,40
雲林縣,元長鄉,安北,11,5,41
雲林縣,元長鄉,安務,11,5,42
雲林縣,元長鄉,安寧街,11,5,43
雲林縣,元長鄉,竹圍,11,5,44
雲林縣,元長鄉,西庄,11,5,45
雲林縣,元長鄉,西庄路,11,5,46
雲林縣,元長鄉,西金,11,5,47
雲林縣,元長鄉,西勢路,11,5,48
雲林縣,元長鄉,和平街,11,5,49
雲林縣,元長鄉,明鹿,11,5,50
雲林縣,元長鄉,東木,11,5,51
雲林縣,元長鄉,東庄,11,5,52
雲林縣,元長鄉,東興路,11,5,53
雲林縣,元長鄉,長興街,11,5,54
雲林縣,元長鄉,信義街,11,5,55
雲林縣,元長鄉,前進,11,5,56
雲林縣,元長鄉,南山,11,5,57
雲林縣,元長鄉,南火,11,5,58
雲林縣,元長鄉,南安路,11,5,59
雲林縣,元長鄉,南和路,11,5,60
雲林縣,元長鄉,南昌路,11,5,61
雲林縣,元長鄉,南興路,11,5,62
雲林縣,元長鄉,姚厝,11,5,63
雲林縣,元長鄉,客厝,11,5,64
雲林縣,元長鄉,後建,11,5,65
雲林縣,元長鄉,後湖,11,5,66
雲林縣,元長鄉,埔墘,11,5,67
雲林縣,元長鄉,振興路,11,5,68
雲林縣,元長鄉,頂山,11,5,69
雲林縣,元長鄉,頂寮,11,5,70
雲林縣,元長鄉,復興路,11,5,71
雲林縣,元長鄉,湖內,11,5,72
雲林縣,元長鄉,華鹿,11,5,73
雲林縣,元長鄉,進化街,11,5,74
雲林縣,元長鄉,順天街,11,5,75
雲林縣,元長鄉,新生路,11,5,76
雲林縣,元長鄉,新吉,11,5,77
雲林縣,元長鄉,新庄,11,5,78
雲林縣,元長鄉,溪底,11,5,79
雲林縣,元長鄉,經建街,11,5,80
雲林縣,元長鄉,嘉慶,11,5,81
雲林縣,元長鄉,潭內,11,5,82
雲林縣,元長鄉,潭墘,11,5,83
雲林縣,元長鄉,潭漧,11,5,84
雲林縣,元長鄉,興工街,11,5,85
雲林縣,元長鄉,興安路,11,5,86
雲林縣,元長鄉,龍岩,11,5,87
雲林縣,元長鄉,贊庄,11,5,88
雲林縣,元長鄉,庄內路,11,5,89
雲林縣,斗六市,二房,11,6,1
雲林縣,斗六市,三民,11,6,2
雲林縣,斗六市,三房,11,6,3
雲林縣,斗六市,下寮,11,6,4
雲林縣,斗六市,子茂,11,6,5
雲林縣,斗六市,山川,11,6,6
雲林縣,斗六市,中土,11,6,7
雲林縣,斗六市,中山路,11,6,8
雲林縣,斗六市,中央路,11,6,9
雲林縣,斗六市,中坑,11,6,10
雲林縣,斗六市,中洽,11,6,11
雲林縣,斗六市,中湖,11,6,12
雲林縣,斗六市,中興街,11,6,13
雲林縣,斗六市,仁愛街,11,6,14
雲林縣,斗六市,仁愛路,11,6,15
雲林縣,斗六市,元中路,11,6,16
雲林縣,斗六市,元北路,11,6,17
雲林縣,斗六市,元西路,11,6,18
雲林縣,斗六市,元東路,11,6,19
雲林縣,斗六市,元南路,11,6,20
雲林縣,斗六市,內寮,11,6,21
雲林縣,斗六市,文化街,11,6,22
雲林縣,斗六市,文明街,11,6,23
雲林縣,斗六市,文康街,11,6,24
雲林縣,斗六市,文進街,11,6,25
雲林縣,斗六市,北水,11,6,26
雲林縣,斗六市,北安路,11,6,27
雲林縣,斗六市,北昌路,11,6,28
雲林縣,斗六市,北興路,11,6,29
雲林縣,斗六市,古松,11,6,30
雲林縣,斗六市,四股,11,6,31
雲林縣,斗六市,平和街,11,6,32
雲林縣,斗六市,民生街,11,6,33
雲林縣,斗六市,永鹿,11,6,34
雲林縣,斗六市,瓦?路,11,6,35
雲林縣,斗六市,瓦磘路,11,6,36
雲林縣,斗六市,兆進,11,6,37
雲林縣,斗六市,同安,11,6,38
雲林縣,斗六市,合和,11,6,39
雲林縣,斗六市,好收,11,6,40
雲林縣,斗六市,安北,11,6,41
雲林縣,斗六市,安務,11,6,42
雲林縣,斗六市,安寧街,11,6,43
雲林縣,斗六市,竹圍,11,6,44
雲林縣,斗六市,西庄,11,6,45
雲林縣,斗六市,西庄路,11,6,46
雲林縣,斗六市,西金,11,6,47
雲林縣,斗六市,西勢路,11,6,48
雲林縣,斗六市,和平街,11,6,49
雲林縣,斗六市,明鹿,11,6,50
雲林縣,斗六市,東木,11,6,51
雲林縣,斗六市,東庄,11,6,52
雲林縣,斗六市,東興路,11,6,53
雲林縣,斗六市,長興街,11,6,54
雲林縣,斗六市,信義街,11,6,55
雲林縣,斗六市,前進,11,6,56
雲林縣,斗六市,南山,11,6,57
雲林縣,斗六市,南火,11,6,58
雲林縣,斗六市,南安路,11,6,59
雲林縣,斗六市,南和路,11,6,60
雲林縣,斗六市,南昌路,11,6,61
雲林縣,斗六市,南興路,11,6,62
雲林縣,斗六市,姚厝,11,6,63
雲林縣,斗六市,客厝,11,6,64
雲林縣,斗六市,後建,11,6,65
雲林縣,斗六市,後湖,11,6,66
雲林縣,斗六市,埔墘,11,6,67
雲林縣,斗六市,振興路,11,6,68
雲林縣,斗六市,頂山,11,6,69
雲林縣,斗六市,頂寮,11,6,70
雲林縣,斗六市,復興路,11,6,71
雲林縣,斗六市,湖內,11,6,72
雲林縣,斗六市,華鹿,11,6,73
雲林縣,斗六市,進化街,11,6,74
雲林縣,斗六市,順天街,11,6,75
雲林縣,斗六市,新生路,11,6,76
雲林縣,斗六市,新吉,11,6,77
雲林縣,斗六市,新庄,11,6,78
雲林縣,斗六市,溪底,11,6,79
雲林縣,斗六市,經建街,11,6,80
雲林縣,斗六市,嘉慶,11,6,81
雲林縣,斗六市,潭內,11,6,82
雲林縣,斗六市,潭墘,11,6,83
雲林縣,斗六市,潭漧,11,6,84
雲林縣,斗六市,興工街,11,6,85
雲林縣,斗六市,興安路,11,6,86
雲林縣,斗六市,龍岩,11,6,87
雲林縣,斗六市,贊庄,11,6,88
雲林縣,斗六市,庄內路,11,6,89
雲林縣,斗南鎮,七賢街,11,7,1
雲林縣,斗南鎮,二重溝,11,7,2
雲林縣,斗南鎮,八德街,11,7,3
雲林縣,斗南鎮,三民路,11,7,4
雲林縣,斗南鎮,三和街,11,7,5
雲林縣,斗南鎮,大同莊,11,7,6
雲林縣,斗南鎮,大同路,11,7,7
雲林縣,斗南鎮,大安路,11,7,8
雲林縣,斗南鎮,大成路,11,7,9
雲林縣,斗南鎮,大明街,11,7,10
雲林縣,斗南鎮,大東,11,7,11
雲林縣,斗南鎮,大松,11,7,12
雲林縣,斗南鎮,大業路,11,7,13
雲林縣,斗南鎮,小東中路,11,7,14
雲林縣,斗南鎮,小東北路,11,7,15
雲林縣,斗南鎮,小東西路,11,7,16
雲林縣,斗南鎮,小東東路,11,7,17
雲林縣,斗南鎮,小東南路,11,7,18
雲林縣,斗南鎮,中山路,11,7,19
雲林縣,斗南鎮,中正別莊,11,7,20
雲林縣,斗南鎮,中正新村,11,7,21
雲林縣,斗南鎮,中正路,11,7,22
雲林縣,斗南鎮,中和路,11,7,23
雲林縣,斗南鎮,中昌街,11,7,24
雲林縣,斗南鎮,中興路,11,7,25
雲林縣,斗南鎮,五福二街,11,7,26
雲林縣,斗南鎮,五福路,11,7,27
雲林縣,斗南鎮,仁愛路,11,7,28
雲林縣,斗南鎮,六合街,11,7,29
雲林縣,斗南鎮,公論路,11,7,30
雲林縣,斗南鎮,化日路,11,7,31
雲林縣,斗南鎮,文元二街,11,7,32
雲林縣,斗南鎮,文元街,11,7,33
雲林縣,斗南鎮,文化街,11,7,34
雲林縣,斗南鎮,文安,11,7,35
雲林縣,斗南鎮,文昌路,11,7,36
雲林縣,斗南鎮,世榮街,11,7,37
雲林縣,斗南鎮,北辰一街,11,7,38
雲林縣,斗南鎮,北辰二街,11,7,39
雲林縣,斗南鎮,北辰路,11,7,40
雲林縣,斗南鎮,北新街,11,7,41
雲林縣,斗南鎮,四維路,11,7,42
雲林縣,斗南鎮,正福路,11,7,43
雲林縣,斗南鎮,正興路,11,7,44
雲林縣,斗南鎮,民生路,11,7,45
雲林縣,斗南鎮,民族路,11,7,46
雲林縣,斗南鎮,民權路,11,7,47
雲林縣,斗南鎮,永安街,11,7,48
雲林縣,斗南鎮,田北路,11,7,49
雲林縣,斗南鎮,田西路,11,7,50
雲林縣,斗南鎮,田南一路,11,7,51
雲林縣,斗南鎮,田南路,11,7,52
雲林縣,斗南鎮,田福路,11,7,53
雲林縣,斗南鎮,田德路,11,7,54
雲林縣,斗南鎮,田興路,11,7,55
雲林縣,斗南鎮,田頭中路,11,7,56
雲林縣,斗南鎮,田頭路,11,7,57
雲林縣,斗南鎮,石橋路,11,7,58
雲林縣,斗南鎮,光天路,11,7,59
雲林縣,斗南鎮,光正路,11,7,60
雲林縣,斗南鎮,光民路,11,7,61
雲林縣,斗南鎮,光和路,11,7,62
雲林縣,斗南鎮,光明路,11,7,63
雲林縣,斗南鎮,光美街,11,7,64
雲林縣,斗南鎮,光復街,11,7,65
雲林縣,斗南鎮,光華路,11,7,66
雲林縣,斗南鎮,光聖路,11,7,67
雲林縣,斗南鎮,光榮路,11,7,68
雲林縣,斗南鎮,光興路,11,7,69
雲林縣,斗南鎮,同安街,11,7,70
雲林縣,斗南鎮,守成街,11,7,71
雲林縣,斗南鎮,成功,11,7,72
雲林縣,斗南鎮,自強路,11,7,73
雲林縣,斗南鎮,西伯,11,7,74
雲林縣,斗南鎮,西昌路,11,7,75
雲林縣,斗南鎮,利臺街,11,7,76
雲林縣,斗南鎮,和平街,11,7,77
雲林縣,斗南鎮,延平北路,11,7,78
雲林縣,斗南鎮,延平路一段,11,7,79
雲林縣,斗南鎮,延平路二段,11,7,80
雲林縣,斗南鎮,延平路三段,11,7,81
雲林縣,斗南鎮,忠孝路,11,7,82
雲林縣,斗南鎮,忠義街,11,7,83
雲林縣,斗南鎮,明昌,11,7,84
雲林縣,斗南鎮,明昌路,11,7,85
雲林縣,斗南鎮,明華路,11,7,86
雲林縣,斗南鎮,東光一街,11,7,87
雲林縣,斗南鎮,東光二街,11,7,88
雲林縣,斗南鎮,東環街,11,7,89
雲林縣,斗南鎮,果市二街,11,7,90
雲林縣,斗南鎮,林子,11,7,91
雲林縣,斗南鎮,武昌街,11,7,92
雲林縣,斗南鎮,長安路一段,11,7,93
雲林縣,斗南鎮,長安路二段,11,7,94
雲林縣,斗南鎮,長明街,11,7,95
雲林縣,斗南鎮,長苗街,11,7,96
雲林縣,斗南鎮,長榮,11,7,97
雲林縣,斗南鎮,長榮路,11,7,98
雲林縣,斗南鎮,長興街,11,7,99
雲林縣,斗南鎮,阿丹,11,7,100
雲林縣,斗南鎮,信昌街,11,7,101
雲林縣,斗南鎮,信義路,11,7,102
雲林縣,斗南鎮,南生路,11,7,103
雲林縣,斗南鎮,南安街,11,7,104
雲林縣,斗南鎮,南昌西路,11,7,105
雲林縣,斗南鎮,南昌路,11,7,106
雲林縣,斗南鎮,南勢,11,7,107
雲林縣,斗南鎮,南榮路,11,7,108
雲林縣,斗南鎮,南興路,11,7,109
雲林縣,斗南鎮,建成街,11,7,110
雲林縣,斗南鎮,建旭街,11,7,111
雲林縣,斗南鎮,建國一路,11,7,112
雲林縣,斗南鎮,建國二路,11,7,113
雲林縣,斗南鎮,建國三路,11,7,114
雲林縣,斗南鎮,後庄路,11,7,115
雲林縣,斗南鎮,紅磘,11,7,116
雲林縣,斗南鎮,苓德路,11,7,117
雲林縣,斗南鎮,倫華街,11,7,118
雲林縣,斗南鎮,厝興路,11,7,119
雲林縣,斗南鎮,泰山,11,7,120
雲林縣,斗南鎮,國宅,11,7,121
雲林縣,斗南鎮,國宅國宅,11,7,122
雲林縣,斗南鎮,埤麻,11,7,123
雲林縣,斗南鎮,埤寮路,11,7,124
雲林縣,斗南鎮,將軍,11,7,125
雲林縣,斗南鎮,崇興街,11,7,126
雲林縣,斗南鎮,崙子,11,7,127
雲林縣,斗南鎮,莒光街,11,7,128
雲林縣,斗南鎮,莊敬街,11,7,129
雲林縣,斗南鎮,連芳,11,7,130
雲林縣,斗南鎮,復興路,11,7,131
雲林縣,斗南鎮,港墘,11,7,132
雲林縣,斗南鎮,隆昌街,11,7,133
雲林縣,斗南鎮,雲林路三段,11,7,134
雲林縣,斗南鎮,雲科路四段,11,7,135
雲林縣,斗南鎮,雲農路,11,7,136
雲林縣,斗南鎮,順安街,11,7,137
雲林縣,斗南鎮,圓環街,11,7,138
雲林縣,斗南鎮,新生一路,11,7,139
雲林縣,斗南鎮,新生二路,11,7,140
雲林縣,斗南鎮,新生三路,11,7,141
雲林縣,斗南鎮,新庄,11,7,142
雲林縣,斗南鎮,新社街,11,7,143
雲林縣,斗南鎮,新厝,11,7,144
雲林縣,斗南鎮,新埤,11,7,145
雲林縣,斗南鎮,新崙中路,11,7,146
雲林縣,斗南鎮,新崙西路,11,7,147
雲林縣,斗南鎮,新崙南路,11,7,148
雲林縣,斗南鎮,新崙路,11,7,149
雲林縣,斗南鎮,新興街,11,7,150
雲林縣,斗南鎮,溝心,11,7,151
雲林縣,斗南鎮,義和一路,11,7,152
雲林縣,斗南鎮,義和二路,11,7,153
雲林縣,斗南鎮,義和三路,11,7,154
雲林縣,斗南鎮,義和路,11,7,155
雲林縣,斗南鎮,義德路,11,7,156
雲林縣,斗南鎮,聖德路,11,7,157
雲林縣,斗南鎮,靖光路,11,7,158
雲林縣,斗南鎮,靖南路,11,7,159
雲林縣,斗南鎮,僑真南街,11,7,160
雲林縣,斗南鎮,僑真街,11,7,161
雲林縣,斗南鎮,福智路,11,7,162
雲林縣,斗南鎮,福德街,11,7,163
雲林縣,斗南鎮,福興街,11,7,164
雲林縣,斗南鎮,臺榮,11,7,165
雲林縣,斗南鎮,廟前街,11,7,166
雲林縣,斗南鎮,德美,11,7,167
雲林縣,斗南鎮,德高,11,7,168
雲林縣,斗南鎮,德業路,11,7,169
雲林縣,斗南鎮,黎明一街,11,7,170
雲林縣,斗南鎮,黎明二街,11,7,171
雲林縣,斗南鎮,黎明中街,11,7,172
雲林縣,斗南鎮,興中,11,7,173
雲林縣,斗南鎮,興仁街,11,7,174
雲林縣,斗南鎮,興北東路,11,7,175
雲林縣,斗南鎮,興北路,11,7,176
雲林縣,斗南鎮,興昌路,11,7,177
雲林縣,斗南鎮,興國路,11,7,178
雲林縣,斗南鎮,興華街,11,7,179
雲林縣,斗南鎮,興業一街,11,7,180
雲林縣,斗南鎮,興業路,11,7,181
雲林縣,斗南鎮,龍門街,11,7,182
雲林縣,斗南鎮,禮文街,11,7,183
雲林縣,斗南鎮,藝術世家,11,7,184
雲林縣,斗南鎮,温厝,11,7,185
雲林縣,水林鄉,下庄路,11,8,1
雲林縣,水林鄉,下寮,11,8,2
雲林縣,水林鄉,大山,11,8,3
雲林縣,水林鄉,大庄,11,8,4
雲林縣,水林鄉,大溝路,11,8,5
雲林縣,水林鄉,山寮,11,8,6
雲林縣,水林鄉,中尖山,11,8,7
雲林縣,水林鄉,中庄路,11,8,8
雲林縣,水林鄉,中厝,11,8,9
雲林縣,水林鄉,文化路,11,8,10
雲林縣,水林鄉,文明西路,11,8,11
雲林縣,水林鄉,文明東路,11,8,12
雲林縣,水林鄉,水林路,11,8,13
雲林縣,水林鄉,王厝寮,11,8,14
雲林縣,水林鄉,北二路,11,8,15
雲林縣,水林鄉,北中路,11,8,16
雲林縣,水林鄉,外環路,11,8,17
雲林縣,水林鄉,正義西街,11,8,18
雲林縣,水林鄉,正義西路,11,8,19
雲林縣,水林鄉,正義東街,11,8,20
雲林縣,水林鄉,正義南街,11,8,21
雲林縣,水林鄉,尖山?,11,8,22
雲林縣,水林鄉,尖山脚,11,8,23
雲林縣,水林鄉,成功街,11,8,24
雲林縣,水林鄉,自強街,11,8,25
雲林縣,水林鄉,西井,11,8,26
雲林縣,水林鄉,宏仁路,11,8,27
雲林縣,水林鄉,車巷口,11,8,28
雲林縣,水林鄉,和平街,11,8,29
雲林縣,水林鄉,東平街,11,8,30
雲林縣,水林鄉,東昇街,11,8,31
雲林縣,水林鄉,東陽街,11,8,32
雲林縣,水林鄉,松中路,11,8,33
雲林縣,水林鄉,松北路,11,8,34
雲林縣,水林鄉,松東路,11,8,35
雲林縣,水林鄉,信義街,11,8,36
雲林縣,水林鄉,後厝路,11,8,37
雲林縣,水林鄉,後埔,11,8,38
雲林縣,水林鄉,後湖,11,8,39
雲林縣,水林鄉,後寮,11,8,40
雲林縣,水林鄉,春埔,11,8,41
雲林縣,水林鄉,埔尾,11,8,42
雲林縣,水林鄉,海埔,11,8,43
雲林縣,水林鄉,海豊路,11,8,44
雲林縣,水林鄉,陳厝寮,11,8,45
雲林縣,水林鄉,頂尖山,11,8,46
雲林縣,水林鄉,頂坎,11,8,47
雲林縣,水林鄉,頂厝路,11,8,48
雲林縣,水林鄉,勝利街,11,8,49
雲林縣,水林鄉,湖子內,11,8,50
雲林縣,水林鄉,順安路,11,8,51
雲林縣,水林鄉,順興路,11,8,52
雲林縣,水林鄉,塭底,11,8,53
雲林縣,水林鄉,新塭,11,8,54
雲林縣,水林鄉,新興北路,11,8,55
雲林縣,水林鄉,新興南路,11,8,56
雲林縣,水林鄉,溪墘厝,11,8,57
雲林縣,水林鄉,萬興,11,8,58
雲林縣,水林鄉,廟前路,11,8,59
雲林縣,水林鄉,興隆路,11,8,60
雲林縣,水林鄉,蕃東,11,8,61
雲林縣,水林鄉,蕃署厝,11,8,62
雲林縣,水林鄉,蕃薯厝,11,8,63
雲林縣,水林鄉,顏厝寮,11,8,64
雲林縣,水林鄉,瓊埔路,11,8,65
雲林縣,水林鄉,蘇秦路,11,8,66
雲林縣,水林鄉,蔦松路,11,8,67
雲林縣,北港鎮,三央街,11,9,1
雲林縣,北港鎮,三民街,11,9,2
雲林縣,北港鎮,口庄,11,9,3
雲林縣,北港鎮,大仁路,11,9,4
雲林縣,北港鎮,大北,11,9,5
雲林縣,北港鎮,大同路,11,9,6
雲林縣,北港鎮,大安街,11,9,7
雲林縣,北港鎮,大庄,11,9,8
雲林縣,北港鎮,大勇路,11,9,9
雲林縣,北港鎮,中山南路,11,9,10
雲林縣,北港鎮,中山路,11,9,11
雲林縣,北港鎮,中央市場乙棟,11,9,12
雲林縣,北港鎮,中央市場甲什棟,11,9,13
雲林縣,北港鎮,中央市場辛壬棟,11,9,14
雲林縣,北港鎮,中正路,11,9,15
雲林縣,北港鎮,中庄,11,9,16
雲林縣,北港鎮,中秋路,11,9,17
雲林縣,北港鎮,中華路,11,9,18
雲林縣,北港鎮,中華路二段,11,9,19
雲林縣,北港鎮,中興街,11,9,20
雲林縣,北港鎮,中興路三段,11,9,21
雲林縣,北港鎮,仁五街,11,9,22
雲林縣,北港鎮,仁和街,11,9,23
雲林縣,北港鎮,仁和路,11,9,24
雲林縣,北港鎮,仁愛一街,11,9,25
雲林縣,北港鎮,仁愛三街,11,9,26
雲林縣,北港鎮,仁愛五街,11,9,27
雲林縣,北港鎮,仁愛路,11,9,28
雲林縣,北港鎮,仁義北路,11,9,29
雲林縣,北港鎮,仁德街,11,9,30
雲林縣,北港鎮,介壽街,11,9,31
雲林縣,北港鎮,公民路,11,9,32
雲林縣,北港鎮,公園路,11,9,33
雲林縣,北港鎮,公舘街,11,9,34
雲林縣,北港鎮,天祥路,11,9,35
雲林縣,北港鎮,太平路,11,9,36
雲林縣,北港鎮,太原路二段,11,9,37
雲林縣,北港鎮,文仁路,11,9,38
雲林縣,北港鎮,文化路,11,9,39
雲林縣,北港鎮,文昌路,11,9,40
雲林縣,北港鎮,文明路,11,9,41
雲林縣,北港鎮,文星路,11,9,42
雲林縣,北港鎮,水埔,11,9,43
雲林縣,北港鎮,水源街,11,9,44
雲林縣,北港鎮,北辰路,11,9,45
雲林縣,北港鎮,四維街,11,9,46
雲林縣,北港鎮,四維路一段,11,9,47
雲林縣,北港鎮,平實街,11,9,48
雲林縣,北港鎮,正氣北路,11,9,49
雲林縣,北港鎮,正義街,11,9,50
雲林縣,北港鎮,民主路,11,9,51
雲林縣,北港鎮,民生路,11,9,52
雲林縣,北港鎮,民有路,11,9,53
雲林縣,北港鎮,民享路,11,9,54
雲林縣,北港鎮,民治路,11,9,55
雲林縣,北港鎮,民政路,11,9,56
雲林縣,北港鎮,民航路,11,9,57
雲林縣,北港鎮,民族路,11,9,58
雲林縣,北港鎮,民榮街,11,9,59
雲林縣,北港鎮,民樂路,11,9,60
雲林縣,北港鎮,民權路,11,9,61
雲林縣,北港鎮,永生街,11,9,62
雲林縣,北港鎮,生產路,11,9,63
雲林縣,北港鎮,光明路,11,9,64
雲林縣,北港鎮,光復一路,11,9,65
雲林縣,北港鎮,光復二路,11,9,66
雲林縣,北港鎮,光復三路,11,9,67
雲林縣,北港鎮,光復五路,11,9,68
雲林縣,北港鎮,光復四路,11,9,69
雲林縣,北港鎮,光復路,11,9,70
雲林縣,北港鎮,共和街,11,9,71
雲林縣,北港鎮,吉祥路,11,9,72
雲林縣,北港鎮,好收,11,9,73
雲林縣,北港鎮,安和街,11,9,74
雲林縣,北港鎮,成功路,11,9,75
雲林縣,北港鎮,自強街,11,9,76
雲林縣,北港鎮,西湖,11,9,77
雲林縣,北港鎮,西勢街,11,9,78
雲林縣,北港鎮,志航路一段,11,9,79
雲林縣,北港鎮,扶朝,11,9,80
雲林縣,北港鎮,更生北路,11,9,81
雲林縣,北港鎮,更生路,11,9,82
雲林縣,北港鎮,協和街,11,9,83
雲林縣,北港鎮,宗聖街,11,9,84
雲林縣,北港鎮,府番,11,9,85
雲林縣,北港鎮,忠孝街,11,9,86
雲林縣,北港鎮,忠誠街,11,9,87
雲林縣,北港鎮,杭州街,11,9,88
雲林縣,北港鎮,東湖,11,9,89
雲林縣,北港鎮,東勢街,11,9,90
雲林縣,北港鎮,東榮街,11,9,91
雲林縣,北港鎮,東興街,11,9,92
雲林縣,北港鎮,武德街,11,9,93
雲林縣,北港鎮,知本路二段,11,9,94
雲林縣,北港鎮,長安街,11,9,95
雲林縣,北港鎮,長治街,11,9,96
雲林縣,北港鎮,青海路一段,11,9,97
雲林縣,北港鎮,青海路二段,11,9,98
雲林縣,北港鎮,青海路三段,11,9,99
雲林縣,北港鎮,信義路,11,9,100
雲林縣,北港鎮,厚生路,11,9,101
雲林縣,北港鎮,建國路,11,9,102
雲林縣,北港鎮,後溝,11,9,103
雲林縣,北港鎮,益安路,11,9,104
雲林縣,北港鎮,崇仁街,11,9,105
雲林縣,北港鎮,崇文街,11,9,106
雲林縣,北港鎮,崇德街,11,9,107
雲林縣,北港鎮,常德路,11,9,108
雲林縣,北港鎮,捷發街,11,9,109
雲林縣,北港鎮,旌義街,11,9,110
雲林縣,北港鎮,船埔,11,9,111
雲林縣,北港鎮,莒光路,11,9,112
雲林縣,北港鎮,頂庄,11,9,113
雲林縣,北港鎮,勝利街,11,9,114
雲林縣,北港鎮,博愛路,11,9,115
雲林縣,北港鎮,復興街,11,9,116
雲林縣,北港鎮,番溝,11,9,117
雲林縣,北港鎮,華南路,11,9,118
雲林縣,北港鎮,華勝路,11,9,119
雲林縣,北港鎮,華興街,11,9,120
雲林縣,北港鎮,陽明街,11,9,121
雲林縣,北港鎮,傳廣路,11,9,122
雲林縣,北港鎮,勤儉街,11,9,123
雲林縣,北港鎮,愛國街,11,9,124
雲林縣,北港鎮,新北路,11,9,125
雲林縣,北港鎮,新民路,11,9,126
雲林縣,北港鎮,新西街,11,9,127
雲林縣,北港鎮,新東街,11,9,128
雲林縣,北港鎮,新南路,11,9,129
雲林縣,北港鎮,新厝,11,9,130
雲林縣,北港鎮,新德路,11,9,131
雲林縣,北港鎮,新學一街,11,9,132
雲林縣,北港鎮,新學二街,11,9,133
雲林縣,北港鎮,新興巿場丁棟,11,9,134
雲林縣,北港鎮,新興巿場甲棟,11,9,135
雲林縣,北港鎮,新興市場丁棟,11,9,136
雲林縣,北港鎮,新興市場戊棟,11,9,137
雲林縣,北港鎮,新興街,11,9,138
雲林縣,北港鎮,溝皂,11,9,139
雲林縣,北港鎮,義民路,11,9,140
雲林縣,北港鎮,聖母七路,11,9,141
雲林縣,北港鎮,聖母路,11,9,142
雲林縣,北港鎮,裕民街,11,9,143
雲林縣,北港鎮,過溝,11,9,144
雲林縣,北港鎮,福壽街,11,9,145
雲林縣,北港鎮,精誠路,11,9,146
雲林縣,北港鎮,劉厝,11,9,147
雲林縣,北港鎮,德為街,11,9,148
雲林縣,北港鎮,慶華街,11,9,149
雲林縣,北港鎮,褒新街,11,9,150
雲林縣,北港鎮,賜福街,11,9,151
雲林縣,北港鎮,穎寧街,11,9,152
雲林縣,北港鎮,興南街,11,9,153
雲林縣,北港鎮,興隆街,11,9,154
雲林縣,北港鎮,館前街,11,9,155
雲林縣,北港鎮,勵志街,11,9,156
雲林縣,北港鎮,彌陀街,11,9,157
雲林縣,北港鎮,豐年路一段,11,9,158
雲林縣,北港鎮,豐谷北路,11,9,159
雲林縣,北港鎮,豐榮路,11,9,160
